Timestamp,CI,II,PI,ADI,Robot_X,Robot_Y,Robot_Theta
1740552459.0993156,0.0,0.0,0.0,0.0,0.10526810818963561,0.09166059407269733,1.6832229896179185
1740552459.199487,0.0,0.0,0.0,0.0,0.10528344514685095,0.09164482118731332,1.683159996921188
1740552459.2992842,0.0,0.0,0.0,0.0,0.10530197789153917,0.09162753675940083,1.683083036083083
1740552459.3996084,0.0,0.0,0.0,0.0,0.10531521029113655,0.09161718378381067,1.6830271442994598
1740552459.4992468,0.0,0.0,0.0,0.0,0.10533496715375179,0.09160346319827006,1.6829429069077613
1740552459.603012,0.0,0.0,0.0,0.0,0.1053486521693987,0.09158986762698484,1.6828867658369666
1740552459.6993794,0.0,0.0,0.0,0.0,0.10536927941503826,0.09156822221790861,1.682802090056036
1740552459.7997172,0.0,0.0,0.0,0.0,0.10538673650018993,0.09153511196141917,1.6827388668396184
1740552459.8994122,0.0,0.0,0.0,0.0,0.10540187482357055,0.09153542037732132,1.6826684112198065
1740552459.9996707,0.0,0.0,0.0,0.0,0.10542081324403085,0.0915036108674756,1.6825976114083117
1740552460.0992677,0.0,0.0,0.0,0.0,0.10543812665530083,0.09148434947918016,1.6825279252006693
1740552460.2001166,0.0,0.0,0.0,0.0,0.10545324188860761,0.09147306823776713,1.6824643668807078
1740552460.2993166,0.0,0.0,0.0,0.0,0.10547069018151589,0.09145514266116672,1.6823941827522177
1740552460.3993027,0.0,0.0,0.0,0.0,0.10548806675013722,0.09143738918627475,1.6823235522088005
1740552460.4993393,0.0,0.0,0.0,0.0,0.10550669479039954,0.09140872159227742,1.682252851569149
1740552460.5991144,0.0,0.0,0.0,0.0,0.10552327817975105,0.09139752739608831,1.682182078729067
1740552460.699438,0.0,0.0,0.0,0.0,0.10554070032696039,0.09136649389798768,1.6821186366855978
1740552460.8000007,0.0,0.0,0.0,0.0,0.10555924382242665,0.09133975606684386,1.682047368553955
1740552460.8999078,0.0,0.0,0.0,0.0,0.10557668502635131,0.09132266762249097,1.6819765210549582
1740552460.9999378,0.0,0.0,0.0,0.0,0.10559446366799285,0.09130286730202375,1.681905452247548
1740552461.099305,0.0,0.0,0.0,0.0,0.10560846039212457,0.09130257536323683,1.6818417270450088
1740552461.199386,0.0,0.0,0.0,0.0,0.10562646062381909,0.09128152240384413,1.6817705263626395
1740552461.299155,0.0,0.0,0.0,0.0,0.10564374144697197,0.09126761765571656,1.681699507112529
1740552461.3993883,0.0,0.0,0.0,0.0,0.1056599205335047,0.09124893220317487,1.6816353956436585
1740552461.4997098,0.0,0.0,0.0,0.0,0.10567800443475583,0.09122747835928013,1.6815639223413597
1740552461.6004198,0.0,0.0,0.0,0.0,0.10569407367021633,0.09120909120956133,1.6815004234078712
1740552461.699347,0.0,0.0,0.0,0.0,0.10571200901541289,0.09119070190736256,1.6814289407727645
1740552461.7995505,0.0,0.0,0.0,0.0,0.10572852651671383,0.09118419703664093,1.6813574412787824
1740552461.8993769,0.0,0.0,0.0,0.0,0.10574702131712677,0.09115975715514146,1.6812859931856325
1740552461.9999464,0.0,0.0,0.0,0.0,0.10576614728850942,0.09114520784577174,1.6812071938593955
1740552462.099378,0.0,0.0,0.0,0.0,0.10578260186806787,0.09112560242156675,1.681142494666107
1740552462.1993349,0.0,0.0,0.0,0.0,0.10579962752378158,0.0911156559245283,1.6810708168670307
1740552462.2993333,0.0,0.0,0.0,0.0,0.10581783539876533,0.09109612871328565,1.6809991154602726
1740552462.403073,0.0,0.0,0.0,0.0,0.10583198356484935,0.09108372123619679,1.680942148178262
1740552462.5002244,0.0,0.0,0.0,0.0,0.10585293080975156,0.09106822369799561,1.6808560593018422
1740552462.599659,0.0,0.0,0.0,0.0,0.10586985148292705,0.09105982444102256,1.6807840625779595
1740552462.701598,0.0,0.0,0.0,0.0,0.10588395816693996,0.09104880682355398,1.6807265453193039
1740552463.0421546,3.62937266020237e-17,3.832472900203709e-24,5.272748955696373e-06,6.024427491639658e-09,0.10590705397732236,0.09101434138361686,1.6806407755528932
1740552463.186943,3.62937266020237e-17,3.832472900203709e-24,5.272748955696373e-06,6.024427491639658e-09,0.10590705397732236,0.09101434138361686,1.6806407755528932
1740552463.3693852,3.632540376626055e-17,3.832134012578927e-24,5.27396760031411e-06,6.02705597835797e-09,0.10595579981595904,0.09098217837726441,1.680438920673642
1740552463.6133044,3.634601192888498e-17,3.831360687938699e-24,5.274760072795209e-06,6.028765373514297e-09,0.1059891844650398,0.09094513808778348,1.680308790681026
1740552463.774048,3.637463631253777e-17,3.8299892462522135e-24,5.2758558774418375e-06,6.031138890171389e-09,0.10603643932700102,0.09088502034601875,1.6801287992489788
1740552463.9480166,3.6394148512038016e-17,3.8300704051609836e-24,5.276598442340025e-06,6.0327562947659355e-09,0.10606551798513841,0.09087369303978932,1.6800059343498002
1740552464.0999532,3.6414842412669166e-17,3.829693613903029e-24,5.277386803313962e-06,6.034471179206109e-09,0.10609776005716753,0.09084818050563337,1.6798754036365608
1740552464.3881867,3.6432258013518406e-17,3.82905295816387e-24,5.278050834488449e-06,6.035914016411964e-09,0.10612587348345848,0.09081727153587194,1.6797667879819023
1740552464.636822,3.646597591731882e-17,3.827952983882004e-24,5.279335715372771e-06,6.038706477162044e-09,0.10617983909958895,0.09076153588008484,1.6795555686168129
1740552464.8167427,3.6495245198917854e-17,3.82719889561052e-24,5.2804501712814905e-06,6.041129463843484e-09,0.10622603255813345,0.09071902676921884,1.6793730854872544
