0.38577065,0.9475667,0.32048115,0.37583813,0.94723994,0.28291786,0.37565804,0.94950545,0.32494578,0.37441617,0.95201904,0.23716347,0.3729682,0.9567058,0.26957196,0.4560332,0.95003647,0.31731224,0.45502287,0.94121987,0.38680556,0.52906895,0.918665,0.29520977,0.52662826,0.90393656,0.27026847,0.5502771,0.80869067,0.10811496,0.53390276,0.7585561,0.24667794,0.6778077,0.9591689,0.45714822,0.6589224,0.9463943,0.41368562,0.7600548,0.94788903,0.10335083,0.7476957,0.9496478,0.12425999,0.95223755,0.8902993,0.069891445,0.94161177,0.9042204,0.11185855
0.3945697,0.9531245,0.3555949,0.3833533,0.95359844,0.32631207,0.38284713,0.9534078,0.3534382,0.38543463,0.9548924,0.25593954,0.38420698,0.95640904,0.31036046,0.46560797,0.94898593,0.37036914,0.46293217,0.9355718,0.4342154,0.53926265,0.9175238,0.2993529,0.5249089,0.88645226,0.3252334,0.5547726,0.93740916,0.14279933,0.5356304,0.7511749,0.28514048,0.6801022,0.9618339,0.44501927,0.66186893,0.9407653,0.38588965,0.78937745,0.9295732,0.13318181,0.77565086,0.92128676,0.15642634,0.9529555,0.91109234,0.08129294,0.94074935,0.9186944,0.113709584
0.07302886,0.95156896,0.18356852,0.05812969,0.9484593,0.15507385,0.055587582,0.9554326,0.16400008,0.08861902,0.9730211,0.34211034,0.07647529,0.98847014,0.39412022,0.21063143,0.96499634,0.21811676,0.20815027,0.95531964,0.43267524,0.4892103,0.9407688,0.30496353,0.47682798,0.9281878,0.25299487,0.54518765,0.8912173,0.10807848,0.48595083,0.8791596,0.08988806,0.62539256,0.9600122,0.4583133,0.61114067,0.9172621,0.42249864,0.9326109,0.96044296,0.22860612,0.9413892,0.92908597,0.30615124,0.9455928,0.9696876,0.21708372,0.97437423,0.8915199,0.31872666
0.045400795,0.94434565,0.20016594,0.030219495,0.9429339,0.15703951,-0.004059176,0.9575374,0.13720872,0.054799538,0.9775785,0.41833258,0.03953603,0.9988789,0.5049538,0.16948013,0.95169824,0.3420228,0.16530341,0.94147074,0.48059037,0.45315227,0.9406857,0.25709498,0.4385837,0.9248905,0.22616586,0.5437144,0.89389086,0.09576436,0.47797284,0.8719279,0.079797335,0.58491206,0.96274745,0.502164,0.5785421,0.9152446,0.443119,0.9367682,0.92899454,0.28177994,0.9228735,0.89111304,0.22661588,0.93959945,0.91347563,0.36013642,0.9449663,0.9050855,0.33518577
0.012786081,0.9587924,0.29839954,0.027853042,0.94945145,0.15954418,-0.00685896,0.9563674,0.1618015,0.054258578,0.9770792,0.4442414,0.03857562,0.99676466,0.4149739,0.16726631,0.9519991,0.34669533,0.16740999,0.93464845,0.4327565,0.43934476,0.9272701,0.16645578,0.41334578,0.91194767,0.19095983,0.52737135,0.94585013,0.16878411,0.48625565,0.88318545,0.10133906,0.5604395,0.97128856,0.4243717,0.5649738,0.9182307,0.59512925,0.93420076,0.91621906,0.28204852,0.8847897,0.8810088,0.26397774,0.9389008,0.8994705,0.31635568,0.9420229,0.8781367,0.32570842
0.027930073,0.94934624,0.19039364,0.022396637,0.9432359,0.12659112,-0.008559411,0.95020294,0.15723418,0.052665234,0.9714351,0.41119382,0.036726177,0.9910925,0.48415774,0.17511356,0.9426546,0.340863,0.1698482,0.92637134,0.39115617,0.44800934,0.931012,0.23192146,0.43077946,0.9006722,0.26739904,0.5508951,0.941323,0.089481786,0.47435117,0.8586946,0.09041909,0.58593076,0.96896476,0.42657742,0.58496845,0.9087534,0.4479928,0.93158317,0.9002291,0.3830432,0.92203045,0.8640444,0.4403972,0.9376931,0.86440766,0.3213636,0.93989825,0.850675,0.37620214
0.053596124,0.9319359,0.23576957,0.034971043,0.9342181,0.18116711,0.02936922,0.94164175,0.13797338,0.04575817,0.93479276,0.28789026,0.034072585,0.9507468,0.39031583,0.20146042,0.9202599,0.29614636,0.18470177,0.9189409,0.36649728,0.46304542,0.91912246,0.2981084,0.44410604,0.896452,0.3062216,0.5452206,0.8144416,0.09877167,0.5081774,0.7996268,0.0857184,0.58180314,0.9604332,0.4636678,0.5814914,0.90891504,0.4043752,0.93310034,0.87554103,0.29666764,0.9212441,0.85589546,0.32206497,0.93548834,0.8501827,0.45000428,0.9388324,0.8431232,0.40655807
0.043522857,0.93199074,0.20783116,0.023559265,0.9336967,0.17219923,0.018826496,0.942258,0.13879304,0.050651327,0.93688047,0.26581478,0.029668553,0.95081633,0.37690514,0.19205448,0.9104493,0.33072606,0.1797725,0.92329866,0.34401256,0.46148163,0.90085304,0.3135842,0.43752,0.89722115,0.24373691,0.52565306,0.7372293,0.09826152,0.43298027,0.85394895,0.07604837,0.5707259,0.94900876,0.5106551,0.57175857,0.9130906,0.44932204,0.8762455,0.8683394,0.29276738,0.8556702,0.8685607,0.3025957,0.9373903,0.8396336,0.36734936,0.9430622,0.8379524,0.30443642
0.04555034,0.9334068,0.28773588,0.02288073,0.9396268,0.202647,0.018389087,0.94016916,0.16419962,0.041319393,0.93803793,0.33927748,0.031461835,0.9403506,0.38442838,0.18667158,0.94046617,0.31798714,0.18929672,0.89252156,0.42806634,0.43346986,0.9149207,0.17390224,0.42720768,0.86963385,0.23512685,0.5182315,0.94297993,0.11707805,0.48932898,0.802398,0.10237091,0.59158736,0.9560143,0.5932191,0.59422374,0.8889401,0.5761146,0.93089074,0.86077017,0.3169623,0.90838474,0.84800756,0.28546143,0.9425337,0.8450954,0.27278298,0.94374704,0.8374981,0.24396905
0.037293535,0.9332907,0.23622793,0.012422189,0.94244206,0.16105047,0.009509822,0.93206936,0.14483434,0.04110419,0.96582097,0.31163034,0.021489684,0.92912734,0.280601,0.15885597,0.9597734,0.16747907,0.18157822,0.86456895,0.49783513,0.41206223,0.9221912,0.12895599,0.41369468,0.8524629,0.44693112,0.5249464,0.9467716,0.11096368,0.51454467,0.73514,0.18540579,0.56860846,0.9708488,0.3845038,0.57403064,0.87578624,0.510641,0.87055206,0.89424634,0.22728156,0.87588346,0.8472535,0.39193353,0.9423436,0.8566913,0.13183668,0.93320936,0.8297881,0.22421952
