Timestamp,CI,II,PI,ADI,Robot_X,Robot_Y,Robot_Theta
1742111808.3250418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111808.4250705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111808.525089,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111808.6251342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111808.7251377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111808.8251333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111808.9251359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111809.0251362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111809.125143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111809.2251399,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111809.3250985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111809.4250855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111809.525094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111809.6251516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111809.7251425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111809.8251362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111809.9251294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111810.0251458,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111810.1251435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111810.2251358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111810.3251026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111810.4250877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111810.5250895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111810.6251352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111810.7251542,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111810.8251367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111810.9251394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111811.0251389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111811.125141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111811.225132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111811.3251019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111811.4250865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111811.5250947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111811.6251435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111811.7251513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111811.8251328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111811.9251366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111885.820594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111885.9206803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111886.0205486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111886.120606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111886.220572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111886.3205569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111886.4205897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111886.5207589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111886.620565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111886.7205203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111886.8207107,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111886.920554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111887.0206218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111887.1205738,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111887.2206092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111887.3205953,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111887.4248958,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111887.520624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111887.620591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111887.7205698,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111887.8204925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111887.920604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742111888.0230038,2.5541586539642023e-16,1.5527929971505502e-205,8.854445896097159e-06,1.5981735368739537e-08,0.0,0.0,0.0
1742111888.122318,1.529068635846804e-08,1.5527929971505502e-205,0.0010383898930202617,0.00012365551487284357,0.0,0.0,0.0
1742111888.2301254,7.633109519586593e-15,1.5527929971505502e-205,2.1624588645569617e-05,8.736766861709538e-08,0.0,0.0,0.0
1742111888.3265638,1.8253745463719216e-08,1.5527929971505502e-205,0.0010899575764564686,0.00013510642273304114,0.0,0.0,0.0
1742111888.4227707,1.9336535594108225e-08,1.5527929971505502e-205,0.0011072924860265922,0.0001390558722028963,0.0,0.0,0.0
1742111888.5248415,1.9336535594108225e-08,1.5527929971505502e-205,0.0011072924860265922,0.0001390558722028963,0.0,0.0,0.0
1742111888.6222718,1.3475708837843574e-15,1.5527929971505502e-205,1.3705051116510693e-05,3.670927517378077e-08,0.0,0.0,0.0
1742111888.722305,5.7784623170929584e-15,0.0,1.961348382782042e-05,7.601619772846415e-08,-0.04861802596580311,0.4367468870542466,0.08756524686233391
1742111888.822508,7.953013950350324e-15,0.0,2.1351412503394387e-05,8.917967229335575e-08,-0.0486432396830665,0.4367446736166458,0.08757070068733087
1742111888.9228628,1.163433412382722e-15,0.0,1.2918824919470674e-05,3.410913971918263e-08,-0.04861802596943221,0.43674688709557397,0.08756515745536676
1742111889.0224016,1.8793499298217037e-15,0.0,1.466605027082889e-05,4.3351469753881514e-08,-0.04861802596943221,0.43674688709557397,0.08756238583938468
1742111889.1222873,1.8793499295797104e-15,0.0,1.4666050270396075e-05,4.335146975109045e-08,-0.04861802598262521,0.4367468872458593,0.08757430676833974
1742111889.2229059,3.978297614435001e-16,0.0,9.742870960535793e-06,1.9945670243025177e-08,-0.04861802600964005,0.4367468875535687,0.08758846287147395
1742111889.3230035,1.6214349135993773e-12,0.0,9.01294695922027e-05,1.2733557686677267e-06,-0.04861802600964005,0.4367468875535687,0.0875816679419695
1742111889.4237545,1.1535728420878805e-15,0.0,1.2889124942809343e-05,3.396428774592337e-08,-0.04861802600964005,0.4367468875535687,0.08757526044265619
1742111889.5227263,1.1530351993756006e-15,0.0,1.2887538187342004e-05,3.3956371999605616e-08,-0.04864323970830142,0.43674467390406635,0.08756667737380855
1742111889.6231666,1.3120309009323602e-15,0.0,1.3334544358550457e-05,3.622196710467779e-08,-0.048643239701240404,0.4367446738236642,0.08757305507079945
1742111889.7233675,4.861205259171588e-16,4.171386042620039e-43,1.0269358389365207e-05,2.2048141098903526e-08,-0.048643239687285345,0.4367446736647378,0.08759624127761696
1742111889.822425,1.3198639217499702e-15,4.1713860872097926e-43,1.3300280942763167e-05,3.6329931485621746e-08,-0.048643239712921726,0.43674467395666716,0.08757308487312185
1742111889.922776,1.3198639217499702e-15,4.1713860872097926e-43,1.3300280942763167e-05,3.6329931485621746e-08,-0.048643239712921726,0.43674467395666716,0.08758253220931875
1742111890.0246606,1.8413093141834916e-15,0.0,1.4526364745766616e-05,4.2910480237157584e-08,-0.04861802601848453,0.4367468876542606,0.08757356171028001
1742111890.1229115,2.3860118540768706e-15,0.0,1.561575145491723e-05,4.884682030671874e-08,-0.04861802601848453,0.4367468876542606,0.08757263783828613
1742111890.2406533,1.9763385649472042e-15,0.0,1.4860392668311571e-05,4.4456029567958544e-08,-0.04864323972096862,0.4367446740483416,0.08757579688445914
1742111890.3228784,3.151185297762742e-15,0.0,1.6722432942342076e-05,5.613541928019013e-08,-0.048618026045533114,0.4367468879623455,0.08757612471000538
1742111890.4222856,3.151185297869836e-15,0.0,1.6722432942482978e-05,5.613541928114402e-08,-0.048618026042070994,0.4367468879228955,0.08757299546615468
1742111890.5220356,1.5529172400103995e-15,1.982443192124227e-71,1.3941233092388613e-05,3.9407070939241344e-08,-0.048618026043094176,0.4367468879345433,0.08757391933814877
1742111890.6229854,1.712109809705592e-15,1.9824431875212255e-71,1.4301911683396198e-05,7.671778564446747e-10,-0.04861802603791432,0.43674688787555604,0.0875692403735339
1742111890.7246785,3.647739514594447e-15,1.9824431875212255e-71,1.7454960784638842e-05,1.2236832723462392e-09,-0.04861802603791432,0.43674688787555604,0.08759001259223816
1742111890.8224578,3.646068177394924e-15,1.9780459547677905e-71,1.7452852949929685e-05,1.2233371478356682e-09,-0.04864323972060802,0.43674467404420825,0.08758709196464405
1742111890.92308,5.006091964214626e-15,1.9780459665280558e-71,1.897312702146573e-05,1.4877506133589958e-09,-0.048643239733868526,0.436744674195245,0.08757412795440538
1742111891.0221097,3.6633539520931467e-16,1.9824431889283715e-71,9.533251594283027e-06,2.961625727547711e-10,-0.04861802603949883,0.43674688789359006,0.08756062750236385
1742111891.1235936,1.722036722080572e-15,0.0,1.4330765775633267e-05,7.699205847120849e-10,-0.04861802603949883,0.43674688789359006,0.08758184675590391
