Timestamp,CI,II,PI,ADI,Robot_X,Robot_Y,Robot_Theta
1742113651.926364,0.0,0.0,0.0,0.0,0.2455812839468834,0.40766111669431737,0.06487482207843435
1742113652.0293658,1.0505500594010372e-48,0.0,4.134501146472571e-14,1.0249634429583513e-24,0.2455812839468834,0.40766111669431737,0.06489091533252375
1742113652.1284366,2.055519202070767e-48,0.0,4.787814703438628e-14,1.4337081997640828e-24,0.2455812839468834,0.40766111669431737,0.06487500089236867
1742113652.228275,6.055208828307999e-49,0.0,3.598265238358549e-14,7.781522234311227e-25,0.24560654138640103,0.4076627576066594,0.06487935203143745
1742113652.3280082,1.8224590705422898e-47,0.0,8.554470170038793e-14,4.269026903806404e-24,0.24558128395896972,0.4076611165083941,0.06488155740329386
1742113652.4281545,1.822459070659585e-47,0.0,8.554470170215812e-14,4.2690269039437836e-24,0.24558128396044054,0.4076611164858077,0.06488334554263725
1742113652.5282702,4.193974899928643e-48,0.0,5.694799709306797e-14,2.0479196517267575e-24,0.24558128396044054,0.4076611164858077,0.06489163058826113
1742113652.628052,2.569683476860431e-48,0.0,5.0397140328355674e-14,1.603023230293445e-24,0.24558128396044054,0.4076611164858077,0.06486808675357482
1742113652.728232,7.576727484848991e-48,0.0,6.710339895894322e-14,2.7525855999131055e-24,0.24558128396044054,0.4076611164858077,0.06487649100848811
1742113652.8284352,7.866685266759198e-48,0.0,6.814714867908685e-14,2.8047611782038055e-24,0.24558128396044054,0.4076611164858077,0.06487011331149722
1742113652.9279974,4.6259529341985155e-49,0.0,3.356995114846179e-14,6.80143582943963e-25,0.24558128396044054,0.4076611164858077,0.06485366242953913
1742113653.0283878,4.6259529341985155e-49,0.0,3.356995114846179e-14,6.80143582943963e-25,0.24558128396044054,0.4076611164858077,0.06486999410220766
1742113653.1325893,2.1252013269016125e-47,0.0,8.887604904511222e-14,4.60999059315918e-24,0.24558128396044054,0.4076611164858077,0.06485640424319894
1742113653.23181,1.035275135787255e-47,0.0,7.366867316282793e-14,3.2175691690890736e-24,0.24558128396044054,0.4076611164858077,0.06487798112460755
1742113653.3362863,1.2769175330217928e-47,0.0,7.779623612517923e-14,3.573398288774696e-24,0.24558128396044054,0.4076611164858077,0.06486939805575988
1742113653.4343479,7.521897155472146e-49,0.0,3.8166919309736505e-14,8.672887152195712e-25,0.24558128396044054,0.4076611164858077,0.06487708705493589
1742113653.5280852,2.2264845926978835e-48,0.0,4.8756021436570174e-14,1.4921409426384236e-24,0.24558128396044054,0.4076611164858077,0.06489133256503714
1742113653.6288552,7.44985751542672e-49,0.0,3.807711851742115e-14,8.631255711324234e-25,0.24558128396044054,0.4076611164858077,0.06487064975330009
1742113653.729262,7.44985751542672e-49,0.0,3.807711851742115e-14,8.631255711324234e-25,0.24558128396044054,0.4076611164858077,0.06485795396396302
1742113653.8278983,2.2457271162262633e-48,0.0,4.908717590408276e-14,1.498575028560887e-24,0.24558128396044054,0.4076611164858077,0.06487452405521048
1742113653.9296906,3.3750651190608454e-49,0.0,3.072906307800887e-14,5.809531064604823e-25,0.24558128396044054,0.4076611164858077,0.0648753585202373
1742113654.0281518,3.3750651190608454e-49,0.0,3.072906307800887e-14,5.809531064604823e-25,0.24558128396044054,0.4076611164858077,0.06486373561450622
1742113654.1334293,8.798880566159876e-48,0.0,7.005394283612657e-14,2.9662907083021845e-24,0.24558128396044054,0.4076611164858077,0.06487261670657775
1742113654.228489,2.103615240746433e-47,0.0,8.862803112314385e-14,4.586518549778724e-24,0.24558128396044054,0.4076611164858077,0.0648539604527629
1742113654.3282504,2.770483482823169e-48,0.0,5.1301220193507247e-14,1.6644769397090394e-24,0.24558128396044054,0.4076611164858077,0.06484424489566461
1742113654.42792,1.7058232417703303e-47,0.0,8.410886276516673e-14,4.130161306499215e-24,0.24558128396044054,0.4076611164858077,0.06484829801150935
1742113654.5310338,1.7058232417703303e-47,0.0,8.410886276516673e-14,4.130161306499215e-24,0.24558128396044054,0.4076611164858077,0.06486850398608816
1742113654.6281188,1.2379756987810577e-48,0.0,4.274932052484939e-14,1.112643563222768e-24,0.24558128396044054,0.4076611164858077,0.06487899440356873
1742113654.7324474,1.4560410698006508e-47,0.0,8.09232139268186e-14,3.815810621349873e-24,0.24558128396044054,0.4076611164858077,0.06486641782352102
1742113654.8280904,1.4560410698006508e-47,0.0,8.09232139268186e-14,3.815810621349873e-24,0.24558128396044054,0.4076611164858077,0.06485753673144949
1742113654.929091,3.7965681159517527e-48,0.0,5.549311825608266e-14,1.948478410440247e-24,0.24558128396044054,0.4076611164858077,0.06486820596286429
